12.03.2022 21:12:16,Olaph,False,sunset,"drama, fantasy","hope, happy end","The film tells the story of a young boy who is sent to a boarding school in the hope that he will be able to find a happy ending. The boy's life changes when he meets a beautiful girl, and the two fall in love at the beginning of the school year and end up together at the end of high school.",4,4,4,2,
12.03.2022 21:40:35,Proud mom,False,My super daughter,science fiction,"Super powers , Fly, Smart, Dog, Eat","My daughter is a girl who has super powers. She is able to fly. She also has the ability to be smart. However, she is also unable to communicate with other people. Her parents decide to take her to a zoo, where she meets a dog that she can't even eat.",3,3,3,3,
12.03.2022 21:45:50,Proud mom,False,One day at work,drama,"Meeting, Coffee, Boss, Projects","One Day at Work tells the story of a group of people who meet at a coffee shop for one day's coffee. One day at work is a story about a man who has a bad relationship with his boss. The story revolves around the man's relationship with the woman he's meeting, and how he manages to keep the relationship afloat as he tries to find a balance between his work and his personal life, as well as his own projects.",4,4,4,4,
12.03.2022 22:17:38,,False,The egg and the avocado,"action, romance, western","Gun, Duel, Cowboy, Boots","The film is based on a true story, set in the early 20th century, with the arrival of the Gun and the Avocado. The film opens with a scene of a Duel between a Native American and a U.S. Cavalry officer. The Cowboy and the Boots are the main characters in the film.",1,1,1,2,
12.03.2022 22:53:45,Aryeh,False,The greatest zombie apocalypse ever,"action, comedy, horror","Zombie, Apocalypse, Funny, Dark","The film is based on the true story of a group of survivors of the Apocalypse of the 20th Century. The story is told in flashbacks as the survivors face off against the zombies of the past, the present, and the future. The film was filmed in a small town in the United States during the 1930s and 1940s, in the days leading up to the Great Recession and the Great Extermination of the World War II. The movie is funny and dark. ",4,5,5,4,
12.03.2022 22:55:34,Aryeh,False,Train to nowhere,"action, comedy, crime","Jouney, Nonsense, Funny, Humor, Family","The story revolves around Jouney. a gangster who takes a train from New York City to a small town in the South of France, where he is being pursued by a group of criminals, all of whom are trying to rob a bank. The robbery is a joke and Nonsense. It's Funny and Humor. But it's a family affair.",1,1,3,3,
12.03.2022 22:55:35,Noa Gordon,True,Night Train To Paris,thriller,"war, tape, paris, ruse","The film tells the story of a man who takes a train from London to Paris in the middle of the war. He takes the train to Paris, where he discovers a tape of the train travelling through Paris. He discovers that the tape is a ruse to extort money from a wealthy man.",3,4,3,3,
12.03.2022 22:56:10,Aryeh,True,Stolen Holiday,"crime, drama, romance","fund, police, questioning, agree, marry","The film tells the story of a gangster who robs a hotel to fund a vacation for a wealthy couple. The robbers are arrested by the police. After questioning, they agree to marry.",3,5,4,3,
12.03.2022 22:57:20,Sexy Rexi,True,What's New Pussycat?,"comedy, romance","france, faithful, psychoanalyst, presence","The film is set in Paris, France during the late 19th century. The plot revolves around a psychoanalyst who is in love with a woman he believes to be faithful to her. When he discovers that she is pregnant, he tries to convince her to marry him, but she refuses, believing that he is a sex slave. The film also focuses on the relationship between the two women, as well as the presence of a female figure in the film.",5,5,5,5,
12.03.2022 22:58:29,Aryeh,False,Yellow lemons,"drama, romance","Epic, Heartwarming, Love, Drama, Disabilities","The film is an Epic. It is a heartwarming, heart-warming love story. It tells the story of a young man who falls in love with a beautiful young woman. The story is based on a true story about a man with Disabilities.",2,3,4,3,
13.03.2022 01:26:50,Pedro Domingos,True,The Unholy Wife,"crime, drama, thriller","flashbacks, marries, crime, day, kills, friend, faces, execution, vineyard, someday","The film is told through a series of flashbacks. The main character is a young woman who marries a wealthy businessman. One day, she kills her best friend. She then faces the execution in a vineyard. Someday, she returns home.",4,5,4,4,
13.03.2022 09:03:24,,True,I'll Be Home for Christmas,drama,"home, return, family, rockport, shortly, fiance, holidays, informed, isaiah, death, mike, sub-plot","I'll Be Home for Christmas tells the story of Mike and Isaiah, a couple who live in Rockport, New Jersey, who are forced to move into a new home after the recent death of their father. The film begins with Mike's return to Rockport. He and his family spend Christmas together. Shortly after, Mike meets his fiance for the holidays. He is informed that his father's death was a suicide. In the sub-plot, Mike tells his father about his family's Christmas celebrations.",4,5,2,3,
13.03.2022 11:38:51,skz,False,fast,"action, comedy","fast, car, gun, action","Fast is a comedy about a young man who is thrown out of his car by a gang of robbers who want to steal his car. The gang tries to get away with it, but they end up in a car with a gun on it. It's up to the gang to find the gun and take the action.",2,4,1,2,
13.03.2022 11:39:31,skz,False,jump,"comedy, sport","basketball, jump, cartoon, action","The cartoon tells the story of a young boy who learns to jump and plays basketball. He learns that he has to learn how to jump. The story is based on a cartoon of the same name. The movie is divided into three sections, each devoted to a single character and one to an action sequence. ",2,2,1,3,
13.03.2022 11:41:21,skz,False,magic,"fantasy, romance, science fiction","magic, giant, sword, history","The film is based on a true story, told through the eyes of a man who has mastered the art of magic. When he discovers that he has inherited a fortune from a giant, he sets out to find a way to defeat the evil king with his sword. However, the king's plan backfires when he is killed by a lion, and he must use it to save the world and make the greatest sword-wielding man in history. ",4,5,4,4,
13.03.2022 15:53:58,Jon snow,False,Game of lies,"action, science fiction, western","Battle, King, Dragon","The film is based on a true story, set in a post-apocalyptic future, where a group of aliens are sent to battle a mutated humanoid tribe. The tribe is led by the King of the Lost World. The story is told through the eyes of a young woman who is the daughter of the King's mute nemesis, Dragon.",2,3,2,4,
13.03.2022 18:57:45,Ido Yutko,False,Yutko in the Exam,"comedy, drama, horror","Final, 54, Dan, Hard","Yutko in the Exam is the story of a group of students who are selected to take the final exam of the U.S. National Science Foundation's International Film Festival. The film is based on the true story of the film's creator, Dan. who was convicted of murdering a young girl while she was a student at the University of Southern California. The story is told through the eyes of the students and their families as they try to cope with the reality of the festival and the fact that the festival is not as hard as it seems.",3,3,3,5,
13.03.2022 18:59:26,Ido Yutko,False,Sex and the city,"comedy, drama, horror","Ido, 20, New York, Threesome, Sex","The film tells the story of Ido. a 20-year-old New Yorker who goes to a threesome in New York City. During the trip, he encounters a mysterious woman who appears to be having sex with him. In the end, the threesome decides to have a sexual encounter with each other.",4,5,5,4,Noice.
13.03.2022 19:01:02,Ido Yutko,False,Sex and the city,"comedy, romance","Ido, 20, New York, Dana, Sex, Head","Ido. a 20-year-old New Yorker, meets Dana at a nightclub, and they fall in love. Dana, meanwhile, is in love with Dana. but Dana wants to have sex with her head.",2,1,1,2,Problem as it's makes 2 Dana and sex with her head
13.03.2022 19:02:35,Ido Yutko,False,Sex and the city,"comedy, romance","Ido, Bitch, Tel Aviv, 3, Omer, Tutorial, Beach","Ido. Bitch. Tel Aviv, 2003, p. 3. Omer. Tutorial on Sex and the Beach.",2,1,1,1,Probably not good with names
13.03.2022 19:05:14,Ido Yutko,False,50 shades of exam,"drama, horror, mystery","Exam, Fakterman, Grade, Boobs","The film tells the story of the Fakterman, a man who takes an exam in a 50-shade style. The plot revolves around a group of students who are asked to take an exam at a local college. The students are given a number of clues as to what is going on in the exam, such as the name of the professor, the grade of the test, and the mysterious disappearance of the mysterious Boobs. ",3,4,3,4,"2 plots, and grade of the test during the test?"
14.03.2022 00:08:52,Cookie Man,False,The cheese mover,"action, comedy, fantasy","Mice, Snake, Cheese, Move, You, Milk, Officer, Port",The story takes place in a world where Mice. a snake. and Cheese. move around the world. You. The Cheese Mover. The Milk. The Officer of the Port.,3,2,2,3,
14.03.2022 10:30:26,,True,I Killed the Count,"comedy, mystery","tricky, murdered, witnesses, opportunity","The plot of I Killed the Count is a bit tricky. The Count's daughter is murdered by a crooked policeman. The policeman's wife is also murdered, as are the witnesses. When the count is found dead, he is given an opportunity to prove his innocence.",5,5,3,5,
14.03.2022 11:16:44,,False,The journey ,"action, comedy, fantasy","The, journey, ",The journey is about a group of young people who embark on a journey of their own. The journey takes them through a series of twists and turns.,5,4,4,4,
14.03.2022 11:17:04,,False,Hi,"action, comedy, fantasy",Hi,Hi tells the story of a young boy who is kidnapped by a gang of gangsters and forced to go on a quest to find the true meaning of Hi.,4,3,4,4,
14.03.2022 11:19:42,,False,Going on vacation ,"comedy, drama, romance","Going, on, vacation, ",The film tells the story of a young couple who decide to go on a vacation. They meet at a beach and decide to spend the day together while they are on vacation. The story follows the couple as they embark on their first vacation together.,4,4,5,3,
14.03.2022 14:29:17,allison,True,I Don't Know How She Does It,"comedy, drama","night, allison, kate, momo, responsibility, demands","The film is set in a small town in New York City at night. Allison. the daughter of a wealthy businessman, is on her way to a party with her best friend, Kate. and her boyfriend, Momo. When Allison's car breaks down, she decides to take the car with her and drive off with the rest of the family. Momo, however, is more interested in her than she is in the relationship she has with her husband, and the responsibility she demands from her husband is greater than her own.",4,3,3,5,
14.03.2022 22:34:08,,False,The Movie Plot Generator,"comedy, horror","project, creative, generate","The movie plot generator is about a group of college students who are assigned to a project. They are asked to create a movie plot using a computer program that will allow them to be creative. However, they are forced to use the computer program to generate the movie plot.",4,4,2,4,
